Geo Point,ICC,city name,NAMA1,NLN1,latitude,longitude,zipCode,province,zipcode_first_digit
"50.65809649999982, 4.568986999999794",BE,Céroux-Mousty,Ceroux-Mousty,FRE,50.65809649999982,4.568986999999794,1341,Waals-Brabant,1
"50.59298749999985, 3.855475999999782",BE,Brugelette,Brugelette,FRE,50.59298749999985,3.855475999999782,7940,Henegouwen,7
"50.693291499999845, 5.598765499999786",BE,Milmont,Milmont,FRE,50.693291499999845,5.598765499999786,0,,0
"50.558895999999834, 3.904382999999797",BE,Lens,Lens,FRE,50.558895999999834,3.904382999999797,7870,Henegouwen,7
"50.40650199999985, 3.906349999999804",BE,Frameries,Frameries,FRE,50.40650199999985,3.906349999999804,7080,Henegouwen,7
"50.88942749999984, 4.442327999999804",BE,Diegem,Diegem,DUT,50.88942749999984,4.442327999999804,1831,Vlaams-Brabant,1
"51.17218099999985, 4.454929499999792",BE,Mortsel-Oude-God,Mortsel-Oude-God,DUT,51.17218099999985,4.454929499999792,0,,0
"50.96775499999984, 5.498068999999788",BE,Genk,Genk,DUT,50.96775499999984,5.498068999999788,3600,Limburg,3
"50.91359349999985, 3.935672999999809",BE,Bambrugge,Bambrugge,DUT,50.91359349999985,3.935672999999809,9420,Oost-Vlaanderen,9
"50.590355499999845, 4.6691669999997885",BE,Ernage,Ernage,FRE,50.590355499999845,4.6691669999997885,5030,Namen,5
"50.577774499999826, 4.534950999999808",BE,Villers-la-Ville,Villers-la-Ville,FRE,50.577774499999826,4.534950999999808,0,,0
"50.94202849999984, 3.97906599999979",BE,Vijfhuizen,Vijfhuizen,DUT,50.94202849999984,3.97906599999979,0,,0
"51.13578049999983, 4.558925999999786",BE,Lier,Lier,DUT,51.13578049999983,4.558925999999786,2500,Antwerpen,2
"51.306652499999835, 3.192272999999801",BE,Zwankendamme,Zwankendamme,DUT,51.306652499999835,3.192272999999801,0,,0
"50.75287299999985, 4.664135999999786",BE,Archennes,Archennes,FRE,50.75287299999985,4.664135999999786,1390,Waals-Brabant,1
"50.99405749999985, 5.049618499999809",BE,Diest,Diest,DUT,50.99405749999985,5.049618499999809,3290,Vlaams-Brabant,3
"50.90134499999985, 3.895674499999786",BE,Terhagen,Terhagen,DUT,50.90134499999985,3.895674499999786,2840,Antwerpen,2
"51.02201549999983, 4.099638999999797",BE,Dendermonde,Dendermonde,DUT,51.02201549999983,4.099638999999797,9200,Oost-Vlaanderen,9
"50.505829499999834, 3.665740999999798",BE,Blaton,Blaton,FRE,50.505829499999834,3.665740999999798,7321,Henegouwen,7
"50.71460599999983, 3.244295499999794",BE,Herseaux,Herseaux,FRE,50.71460599999983,3.244295499999794,7712,Henegouwen,7
"51.00264799999985, 3.797929999999809",BE,Melle,Melle,DUT,51.00264799999985,3.797929999999809,9090,Oost-Vlaanderen,9
"51.12854099999984, 3.165590999999807",BE,Zedelgem,Zedelgem,DUT,51.12854099999984,3.165590999999807,8210,West-Vlaanderen,8
"50.348419499999835, 4.870599",BE,Godinne,Godinne,FRE,50.348419499999835,4.870599,5530,Namen,5
"51.02596349999985, 3.125531999999794",BE,Lichtervelde,Lichtervelde,DUT,51.02596349999985,3.125531999999794,8810,West-Vlaanderen,8
"51.09795049999985, 4.242463999999785",BE,Bornem,Bornem,DUT,51.09795049999985,4.242463999999785,2880,Antwerpen,2
"50.61328549999984, 5.551011999999787",BE,Sclessin,Sclessin,FRE,50.61328549999984,5.551011999999787,0,,0
"50.920757999999836, 3.7898744999997973",BE,Balegem-Dorp,Balegem-Dorp,DUT,50.920757999999836,3.7898744999997973,0,,0
"50.428082499999846, 3.768416499999802",BE,Hainin,Hainin,FRE,50.428082499999846,3.768416499999802,7350,Henegouwen,7
"50.57119799999984, 5.740974499999794",BE,Nessonvaux,Nessonvaux,FRE,50.57119799999984,5.740974499999794,4870,Luik,4
"51.01903949999985, 4.158400999999799",BE,Baasrode-Zuid,Baasrode-Zuid,DUT,51.01903949999985,4.158400999999799,0,,0
"50.95487999999983, 4.222650499999787",BE,Merchtem,Merchtem,DUT,50.95487999999983,4.222650499999787,1785,Vlaams-Brabant,1
"50.911350999999854, 5.417944499999805",BE,Diepenbeek,Diepenbeek,DUT,50.911350999999854,5.417944499999805,3590,Limburg,3
"50.956356999999855, 4.748779499999785",BE,Wezemaal,Wezemaal,DUT,50.956356999999855,4.748779499999785,3111,Vlaams-Brabant,3
"50.663433999999846, 3.936767999999802",BE,Silly,Silly,FRE,50.663433999999846,3.936767999999802,7830,Henegouwen,7
"51.01621299999985, 4.199451999999809",BE,Buggenhout,Buggenhout,DUT,51.01621299999985,4.199451999999809,9255,Oost-Vlaanderen,9
"51.15988999999984, 4.662931499999786",BE,Nijlen,Nijlen,DUT,51.15988999999984,4.662931499999786,2560,Antwerpen,2
"50.772965999999855, 3.000980499999798",BE,Comines,Comines,FRE,50.772965999999855,3.000980499999798,0,,0
"50.53547399999985, 4.363778999999794",BE,Obaix-Buzet,Obaix-Buzet,FRE,50.53547399999985,4.363778999999794,0,,0
"50.97097499999984, 3.984750499999791",BE,Lede,Lede,DUT,50.97097499999984,3.984750499999791,9340,Oost-Vlaanderen,9
"50.89155249999985, 4.273712999999788",BE,Zellik,Zellik,DUT,50.89155249999985,4.273712999999788,1731,Vlaams-Brabant,1
"50.80113699999984, 3.919598499999807",BE,Idegem,Idegem,DUT,50.80113699999984,3.919598499999807,9506,Oost-Vlaanderen,9
"51.190559999999834, 5.114004499999794",BE,Mol,Mol,DUT,51.190559999999834,5.114004499999794,2400,Antwerpen,2
"51.208885999999836, 4.261135999999794",BE,Beveren(-Waas),Beveren(-Waas),DUT,51.208885999999836,4.261135999999794,0,,0
"50.84477699999985, 4.358923999999803",BE,Brussel-Centraal,Brussel-Centraal,DUT,50.84477699999985,4.358923999999803,0,,0
"50.34235049999984, 5.060180499999802",BE,Natoye,Natoye,FRE,50.34235049999984,5.060180499999802,5360,Namen,5
"51.03344799999985, 2.870145499999808",BE,Diksmuide,Diksmuide,DUT,51.03344799999985,2.870145499999808,8600,West-Vlaanderen,8
"50.53597699999983, 5.817357499999787",BE,Theux,Theux,FRE,50.53597699999983,5.817357499999787,4910,Luik,4
"50.836453499999834, 4.334438999999804",BE,Brussel-Zuid,Brussel-Zuid,DUT,50.836453499999834,4.334438999999804,0,,0
"50.541179999999855, 5.57377299999979",BE,Hony,Hony,FRE,50.541179999999855,5.57377299999979,0,,0
"50.73938849999985, 4.3700059999997904",BE,De-Hoek,De-Hoek,DUT,50.73938849999985,4.3700059999997904,0,,0
"50.95122199999983, 3.780235999999803",BE,Moortsele,Moortsele,DUT,50.95122199999983,3.780235999999803,9860,Oost-Vlaanderen,9
"50.85986749999984, 4.362758499999785",BE,Brussel-Noord,Brussel-Noord,DUT,50.85986749999984,4.362758499999785,0,,0
"51.01434749999984, 4.230411999999802",BE,Malderen,Malderen,DUT,51.01434749999984,4.230411999999802,1840,Vlaams-Brabant,1
"51.29145749999984, 4.434908999999806",BE,Sint-Mariaburg,Sint-Mariaburg,DUT,51.29145749999984,4.434908999999806,0,,0
"50.83601849999985, 4.65386",BE,Oud-Heverlee,Oud-Heverlee,DUT,50.83601849999985,4.65386,0,,0
"49.85308899999984, 5.453740999999809",BE,Neufchâteau,Neufchateau,FRE,49.85308899999984,5.453740999999809,4608,Luik,4
"49.85308899999984, 5.453740999999809",BE,Neufchâteau,Neufchateau,FRE,49.85308899999984,5.453740999999809,6840,Luxemburg,6
"50.634540999999835, 6.043669999999793",BE,Eupen,Eupen,FRE,50.634540999999835,6.043669999999793,4700,Luik,4
"50.86897699999982, 3.816159499999799",BE,Zottegem,Zottegem,DUT,50.86897699999982,3.816159499999799,9620,Oost-Vlaanderen,9
"50.68520799999985, 5.285000999999795",BE,Bleret,Bleret,FRE,50.68520799999985,5.285000999999795,4300,Luik,4
"50.984890999999834, 3.95858899999979",BE,Serskamp,Serskamp,DUT,50.984890999999834,3.95858899999979,9260,Oost-Vlaanderen,9
"50.95771849999983, 4.457604499999803",BE,Eppegem,Eppegem,DUT,50.95771849999983,4.457604499999803,1980,Vlaams-Brabant,1
"50.54808449999984, 5.587000999999788",BE,Méry,Mery,FRE,50.54808449999984,5.587000999999788,0,,0
"51.12680499999985, 3.331450999999788",BE,Beernem,Beernem,DUT,51.12680499999985,3.331450999999788,8730,West-Vlaanderen,8
"50.71129299999984, 4.5336595",BE,Rixensart,Rixensart,FRE,50.71129299999984,4.5336595,1330,Waals-Brabant,1
"49.68834749999985, 5.786100999999803",BE,Viville,Viville,FRE,49.68834749999985,5.786100999999803,0,,0
"50.88167649999985, 4.098021999999787",BE,Liedekerke,Liedekerke,DUT,50.88167649999985,4.098021999999787,1770,Vlaams-Brabant,1
"51.00998749999985, 4.51218449999979",BE,Muizen,Muizen,DUT,51.00998749999985,4.51218449999979,2812,Antwerpen,2
"51.00998749999985, 4.51218449999979",BE,Muizen,Muizen,DUT,51.00998749999985,4.51218449999979,3891,Limburg,3
"51.36745099999984, 4.46309549999981",BE,Heide,Heide,DUT,51.36745099999984,4.46309549999981,0,,0
"50.99716649999985, 3.650793499999792",BE,De Pinte,De Pinte,DUT,50.99716649999985,3.650793499999792,9840,Oost-Vlaanderen,9
"50.49755949999985, 4.325688999999783",BE,Gouy-lez-Pieton,Gouy-lez-Pieton,FRE,50.49755949999985,4.325688999999783,0,,0
"51.22198149999983, 3.2017394999998032",BE,Brugge-Sint-Pieters,Brugge-Sint-Pieters,DUT,51.22198149999983,3.2017394999998032,0,,0
"50.809994499999846, 4.309671999999807",BE,Vorst-Zuid,Vorst-Zuid,DUT,50.809994499999846,4.309671999999807,0,,0
"50.661346999999836, 3.793461499999807",BE,Rebaix,Rebaix,FRE,50.661346999999836,3.793461499999807,7804,Henegouwen,7
"51.07275099999984, 4.042869499999796",BE,Zele,Zele,DUT,51.07275099999984,4.042869499999796,9240,Oost-Vlaanderen,9
"50.60022399999985, 4.335054999999784",BE,Nivelles,Nivelles,FRE,50.60022399999985,4.335054999999784,1400,Waals-Brabant,1
"51.125728999999836, 3.668806499999789",BE,Sleidinge,Sleidinge,DUT,51.125728999999836,3.668806499999789,9940,Oost-Vlaanderen,9
"51.117568999999826, 5.256302499999805",BE,Leopoldsburg,Leopoldsburg,DUT,51.117568999999826,5.256302499999805,3970,Limburg,3
"50.90126849999984, 3.807449499999791",BE,Balegem-Zuid,Balegem-Zuid,DUT,50.90126849999984,3.807449499999791,0,,0
"51.165706999999855, 4.748548999999798",BE,Bouwel,Bouwel,DUT,51.165706999999855,4.748548999999798,2288,Antwerpen,2
"50.984657999999854, 4.823310999999791",BE,Aarschot,Aarschot,DUT,50.984657999999854,4.823310999999791,3200,Vlaams-Brabant,3
"50.82692399999985, 3.227329999999796",BE,Bissegem,Bissegem,DUT,50.82692399999985,3.227329999999796,8501,West-Vlaanderen,8
"50.418720499999836, 4.930837999999794",BE,Naninne,Naninne,FRE,50.418720499999836,4.930837999999794,5100,Namen,5
"50.93326649999983, 4.216912999999805",BE,Mollem,Mollem,DUT,50.93326649999983,4.216912999999805,1730,Vlaams-Brabant,1
"50.842201499999845, 4.377300499999791",BE,Brussel-Schuman,Brussel-Schuman,DUT,50.842201499999845,4.377300499999791,0,,0
"50.77330449999985, 4.340020499999809",BE,Linkebeek,Linkebeek,DUT,50.77330449999985,4.340020499999809,1630,Vlaams-Brabant,1
"50.69828849999984, 5.565218999999786",BE,Liers,Liers,FRE,50.69828849999984,5.565218999999786,4042,Luik,4
"51.00130549999983, 3.8822534999997913",BE,Wetteren,Wetteren,DUT,51.00130549999983,3.8822534999997913,9230,Oost-Vlaanderen,9
"50.52171399999983, 4.767286499999783",BE,Saint-Denis-Bovesse,Saint-Denis-Bovesse,FRE,50.52171399999983,4.767286499999783,5081,Namen,5
"51.025311499999845, 3.04533699999979",BE,Kortemark,Kortemark,DUT,51.025311499999845,3.04533699999979,8610,West-Vlaanderen,8
"51.02013449999984, 3.763677499999801",BE,Merelbeke,Merelbeke,DUT,51.02013449999984,3.763677499999801,9820,Oost-Vlaanderen,9
"50.54568549999985, 5.320353999999782",BE,Amay,Amay,FRE,50.54568549999985,5.320353999999782,4540,Luik,4
"50.50783199999984, 3.888634999999795",BE,Ebrisoeul,Ebrisoeul,FRE,50.50783199999984,3.888634999999795,0,,0
"51.08349699999985, 3.488284499999793",BE,Bellem,Bellem,DUT,51.08349699999985,3.488284499999793,9881,Oost-Vlaanderen,9
"50.472000999999835, 5.671667499999785",BE,Aywaille,Aywaille,FRE,50.472000999999835,5.671667499999785,4920,Luik,4
"50.571056999999854, 4.690175499999782",BE,Gembloux,Gembloux,FRE,50.571056999999854,4.690175499999782,5030,Namen,5
"50.28521799999984, 4.406773499999786",BE,Berzée,Berzee,FRE,50.28521799999984,4.406773499999786,5651,Namen,5
"51.00968999999983, 4.295866499999789",BE,Londerzeel,Londerzeel,DUT,51.00968999999983,4.295866499999789,1840,Vlaams-Brabant,1
"50.42349649999982, 4.542113499999799",BE,le-Campinaire,le-Campinaire,FRE,50.42349649999982,4.542113499999799,0,,0
"50.87678549999984, 4.408617999999791",BE,Bordet,Bordet,DUT,50.87678549999984,4.408617999999791,0,,0
"50.573825999999855, 4.071281499999799",BE,Soignies,Soignies,FRE,50.573825999999855,4.071281499999799,7060,Henegouwen,7
"50.36852699999983, 5.021714999999801",BE,Assesse,Assesse,FRE,50.36852699999983,5.021714999999801,5330,Namen,5
"50.82532949999984, 3.49553499999979",BE,Anzegem,Anzegem,DUT,50.82532949999984,3.49553499999979,8570,West-Vlaanderen,8
"50.79820749999985, 3.90084299999981",BE,Schendelbeke,Schendelbeke,DUT,50.79820749999985,3.90084299999981,9506,Oost-Vlaanderen,9
"50.74886749999985, 5.535310499999781",BE,Glons,Glons,FRE,50.74886749999985,5.535310499999781,4690,Luik,4
"49.850876499999856, 5.268917999999786",BE,Bertrix,Bertrix,FRE,49.850876499999856,5.268917999999786,6880,Luxemburg,6
"51.24183149999984, 4.894661999999784",BE,Tielen,Tielen,DUT,51.24183149999984,4.894661999999784,2460,Antwerpen,2
"50.80598499999985, 3.95446099999981",BE,Zandbergen,Zandbergen,DUT,50.80598499999985,3.95446099999981,9506,Oost-Vlaanderen,9
"49.98640899999984, 4.977872999999789",BE,Gedinne,Gedinne,FRE,49.98640899999984,4.977872999999789,5575,Namen,5
"50.81258099999985, 3.97267499999981",BE,Appelterre,Appelterre,DUT,50.81258099999985,3.97267499999981,0,,0
"50.45001249999984, 3.854387999999801",BE,Quaregnon,Quaregnon,FRE,50.45001249999984,3.854387999999801,7390,Henegouwen,7
"50.35397749999984, 4.41018649999981",BE,Jamioulx,Jamioulx,FRE,50.35397749999984,4.41018649999981,6120,Henegouwen,6
