name,lon,lat
L’Esperluète asbl,4.3913048,50.8701964
Eurospeak,4.3604543,50.8363123
SAMWD Nijlen,4.6690359,51.1604224
Académie de Jette - Jetse Academie,4.3221979,50.877417
École privée,3.9413669,50.4401724
CSLG Cousot,4.9147592,50.2557594
École Notre-Dame,4.9143003,50.2597294
Spes Nostra,3.2503729,50.8343075
VBS De Kolibrie,3.6525477,50.9134424
Sint-Franciscus,3.4101927,51.1411115
Interface3.Namur,4.8495418,50.4671429
Campus Tweestroom - Lucerna / Arkades,3.7111976,51.0330372
CBE Open School,4.2496445,50.7402496
Gemeentelijke Kleuterschool Eikenlaar,4.4100599,51.1018882
Athénée François Bovesse,4.8626384,50.464165
L'Ecole Supérieure des Affaires,4.8626894,50.4638304
Het Groene Lilare,3.7054821,50.8891472
Institut d'Enseignement de Promotion Sociale de la Communauté Française,3.8912554,50.4108222
Sint-Gerolf basisschool op weg,3.5775599,51.0783481
Enseignement de promotion sociale,4.496248,50.0529196
Basisschool De Wereldreiziger,4.4163472,51.2159822
Zonder Handen – Urban Circus,4.3360362,50.8557717
CVO Gent,3.7058731,51.0494958
École de Perbais,4.6570685,50.6105231
Meerhout,3.7693345,51.0932435
La nouvelle école,4.374703,50.8494855
Open School Halle-Vilvoorde - Campus Buizingen,4.2492232,50.7407905
Sint-Jan Berchmanscollege,4.6889469,51.2985029
Basisschool Het Plantijntje,4.4307619,51.2098365
Collectif Formation Société,4.3464369,50.8319536
Jesode Hatora Beth Jacob,4.4265512,51.2078597
Ecole communale de Grand-Rechain,5.8138092,50.6083136
École communale 4,4.3651403,50.8343977
Unnamed,3.0728298,51.2134282
Unnamed,4.2397351,50.4529577
École Européenne de Massage,4.3989039,50.8485628
Institut d'Enseignement Secondaire Spécialisé Sainte-Gertrude,3.8504542,50.5902759
École fondamentale d'enseignement spécialisé,3.8504862,50.590499
Centre de Formation du Personnel Pénitentiaire,5.1442144,50.5663962
Ecole fondamentale de Walcourt,4.4387086,50.2550695
Freinetschool De Regenboog,4.9612481,51.3249734
Talentenschool Turnhout - Campus Zenit,4.9288961,51.3211103
Talentenschool Turnhout - Campus Boomgaard,4.9613473,51.3235638
Lyceum Sint Ursula,4.5642748,51.1299328
École communale L'Envolée,3.853231,50.5928553
École Saint-Louis,3.8550077,50.5998609
Vrije basisschool Houthulst,2.9517179,50.9795383
edugo lochristi,3.8362442,51.0963658
kohamme heilige familie school,4.1500863,51.0869119
Chambre Belge comptable expert comptable,5.5469364,50.634326
Isbo Volwassenonderwijs,3.8147452,51.1124952
HELHa,4.1276705,50.6098883
"École maternelle libre Saint Jean Bosco ""la Ribambelle""",3.6825317,50.4071773
HAL (Heistse Academie Loods),4.7201705,51.0567464
École Saint-Éxupery,4.2885401,50.4023679
MusicTown,4.3369523,50.8064873
Natuurschool Klavertje 4 (Vrije Basisschool Grotenberge),3.8374187,50.8985066
Basisschool de Zevensprong,4.4316744,51.2165641
Crombeen,3.7330202,51.0415445
Sint-Jozefsinstituut,4.487358,51.1921637
Onze-Lieve-Vrouw Kleuterschool,4.9720814,50.9799786
De Lijn opleidingscentrum,3.7409142,51.0568723
NEC Natuur Educatief Centrum,3.3505914,51.358425
Buitenklas,3.3504465,51.3590941
Sint-Aloysiuscollege,3.1192443,50.7959242
Sint-Jozefscollege,3.0384251,50.7768531
Sint-Jorisschool Geluwe,3.0735862,50.8124601
De Graankorrel Geluwe,3.0730471,50.8128821
École Marie Médiatrice,5.8680073,50.5844856
Sint-Willebrord - Heilige Familie,4.4325552,51.1876895
Karel de Grote Hogeschool Department Audiovisuele en Beeldende Kunst,4.4128703,51.207888
Wisper,3.73072,51.0658788
École de Pesche,4.4537471,50.0396278
Musica Kleuterschool,4.4021487,51.2121001
Speelschooltje,4.4307209,51.2033626
De Zonnebloem,4.4318531,51.2068583
Unnamed,4.4649059,51.245738
Unnamed,4.4639612,51.2439988
Campus Van Clé,3.2372211,50.8033345
Centrum voor Volwassenenonderwijs - campus De Masten,4.4124578,51.3335706
École primaire spécialisée libre d'Arlon (EPSLA),5.8109105,49.6873643
Institut Sainte-Marie Arlon (ISMA),5.8108618,49.6874015
SPWE Kleuter,3.1816819,50.8072009
Unnamed,4.4318089,51.2206239
Unnamed,4.4341029,51.2218961
Center D'observation Et De Guidance,4.3352263,50.3708488
Vrije basisschool De Groene Poort Sint-Maria-Oudenhove,3.7953558,50.8323198
Centre de Technologies Avancées en Industrie graphique,5.4659363,50.5978498
Familiale School Eduard Poppe,4.3478117,51.181648
Institut Redouté-Peiffer,4.295733,50.8161317
Institut Emile Gryson,4.2953435,50.8149713
HELDB,4.2964834,50.8161573
HELDB,4.2975777,50.8161285
Local Géographie Grenier St Antoine 421,4.0761517,50.5813881
Zeppelin vzw,4.4428767,51.1759379
École communale fondamentale de Miécret,5.2487759,50.3658626
ETH,3.8182552,50.4444972
École Jean-Rolland,3.8161094,50.4456621
Lycée Charles Plisnier,3.8130034,50.4495563
École communale d'Evregnies,3.2900755,50.7138851
GBS Zaventem,4.4644752,50.8881944
Promotion Sociale,5.5294316,49.566451
De Kleine Icarus,3.7259391,51.0367746
Vrije Rudolf Steinerschool Vlaanderen,3.7395777,51.0493378
Koninklijk Lyceum Gent - Campus Portus,3.7295235,51.053754
École libre Champagnat-Marci,5.2608898,49.706212
De Buurt,3.7253863,51.062236
Ma'GO!,4.4104607,51.2061382
Land van Nu,4.4579789,51.1941003
Wonderwijs,3.2520779,51.219498
Les Aubiers,3.0041854,50.7785462
Castel,3.0045535,50.7785518
Kunstacademie Moorslede,3.0637978,50.8917774
L'École Escale,4.4491173,50.8502518
Haute Ecole Provinciale du Hainaut Condorcet,3.2198325,50.7396876
École Chapelle-aux-Champs,4.4526644,50.8501068
Université des Aînés,4.4526399,50.8493766
École Édith Tagnon,3.940139,50.4487312
École communale Pré Vert - Section Primaire,3.3845985,50.5957933
École communale Pré Vert - Section Maternelle,3.3843213,50.5963741
Vaarschool BV,4.6274368,51.0026194
L'école des arts,4.3020004,50.8266246
Tordale BUSO De Wissel,3.1072778,51.0719467
Kleuterschool Kerrebroek,4.025712,50.9488722
"École communale fondamentale ""Les Tournesols""",4.3647413,50.8568302
